 datasize : 500 mean : 3.0 variance : 0.25 : averageCase : 47.3335 ms bestCase : 0.285 ms worstCase : 93.5161 ms 
 datasize : 500 mean : 3.0 variance : 0.5 : averageCase : 66.0201 ms bestCase : 0.274 ms worstCase : 76.6515 ms 
 datasize : 500 mean : 3.0 variance : 0.75 : averageCase : 48.2616 ms bestCase : 0.292 ms worstCase : 75.657 ms 
 datasize : 100 mean : 1.0 variance : 0.25 : averageCase : 4.6849 ms bestCase : 0.0362 ms worstCase : 1.8632 ms 
 datasize : 100 mean : 1.0 variance : 0.5 : averageCase : 0.9668 ms bestCase : 0.0388 ms worstCase : 1.4525 ms 
 datasize : 100 mean : 1.0 variance : 0.75 : averageCase : 0.6369 ms bestCase : 0.0371 ms worstCase : 1.3973 ms 
 datasize : 100 mean : 2.0 variance : 0.25 : averageCase : 0.8457 ms bestCase : 0.0534 ms worstCase : 1.2951 ms 
 datasize : 100 mean : 2.0 variance : 0.5 : averageCase : 0.7914 ms bestCase : 0.0376 ms worstCase : 1.8043 ms 
 datasize : 100 mean : 2.0 variance : 0.75 : averageCase : 0.6814 ms bestCase : 0.0472 ms worstCase : 1.4673 ms 
 datasize : 100 mean : 3.0 variance : 0.25 : averageCase : 2.3352 ms bestCase : 0.0432 ms worstCase : 0.9133 ms 
 datasize : 100 mean : 3.0 variance : 0.5 : averageCase : 0.5456 ms bestCase : 0.0247 ms worstCase : 0.9224 ms 
 datasize : 100 mean : 3.0 variance : 0.75 : averageCase : 0.5735 ms bestCase : 0.0249 ms worstCase : 0.89 ms 
 datasize : 200 mean : 1.0 variance : 0.25 : averageCase : 4.002 ms bestCase : 0.068 ms worstCase : 6.3137 ms 
 datasize : 200 mean : 1.0 variance : 0.5 : averageCase : 3.9803 ms bestCase : 0.1121 ms worstCase : 4.2048 ms 
 datasize : 200 mean : 1.0 variance : 0.75 : averageCase : 2.8132 ms bestCase : 0.0564 ms worstCase : 3.9414 ms 
 datasize : 200 mean : 2.0 variance : 0.25 : averageCase : 2.6021 ms bestCase : 0.0542 ms worstCase : 4.3205 ms 
 datasize : 200 mean : 2.0 variance : 0.5 : averageCase : 3.0991 ms bestCase : 0.0587 ms worstCase : 4.4637 ms 
 datasize : 200 mean : 2.0 variance : 0.75 : averageCase : 2.8473 ms bestCase : 0.063 ms worstCase : 3.8522 ms 
 datasize : 200 mean : 3.0 variance : 0.25 : averageCase : 2.9228 ms bestCase : 0.0525 ms worstCase : 3.953 ms 
 datasize : 200 mean : 3.0 variance : 0.5 : averageCase : 2.8551 ms bestCase : 0.0539 ms worstCase : 4.3116 ms 
 datasize : 200 mean : 3.0 variance : 0.75 : averageCase : 2.8963 ms bestCase : 0.0542 ms worstCase : 4.4884 ms 
 datasize : 500 mean : 1.0 variance : 0.25 : averageCase : 49.015 ms bestCase : 0.3571 ms worstCase : 82.1312 ms 
 datasize : 500 mean : 1.0 variance : 0.5 : averageCase : 48.2427 ms bestCase : 0.3555 ms worstCase : 80.659 ms 
 datasize : 500 mean : 1.0 variance : 0.75 : averageCase : 50.8809 ms bestCase : 0.2815 ms worstCase : 76.4942 ms 
 datasize : 500 mean : 2.0 variance : 0.25 : averageCase : 45.372 ms bestCase : 0.3535 ms worstCase : 80.5417 ms 
 datasize : 500 mean : 2.0 variance : 0.5 : averageCase : 49.9137 ms bestCase : 0.3924 ms worstCase : 69.0372 ms 
 datasize : 500 mean : 2.0 variance : 0.75 : averageCase : 39.4041 ms bestCase : 0.2831 ms worstCase : 64.5734 ms 
 datasize : 500 mean : 3.0 variance : 0.25 : averageCase : 39.9626 ms bestCase : 0.3022 ms worstCase : 64.369 ms 
 datasize : 500 mean : 3.0 variance : 0.5 : averageCase : 43.0951 ms bestCase : 0.272 ms worstCase : 65.8255 ms 
 datasize : 500 mean : 3.0 variance : 0.75 : averageCase : 43.2757 ms bestCase : 0.288 ms worstCase : 65.9696 ms 
